smiles,scaffold,logP,tPSA,QED
Cc1ccccc1OCCC(=O)Nc1ccccc1NC(N)=O,O=C(CCOc1ccccc1)Nc1ccccc1,2.89322,93.45,0.765141179
N#Cc1cccc(Sc2nnc(COc3ccc(=O)[nH]c3)s2)c1,O=c1ccc(OCc2nnc(Sc3ccccc3)s2)c[nH]1,2.82828,91.66,0.766399535
Cc1noc(C(C)OC(=O)c2ccc(N(C)C(=O)C(C)C)nc2)n1,O=C(OCc1ncno1)c1cccnc1,2.30982,98.42,0.77467007
NC(=O)c1cc(-c2ccccn2)sc1NC(=O)c1ccncc1,O=C(Nc1ccc(-c2ccccn2)s1)c1ccncc1,2.5563,97.97,0.770280836
CC(C)S(=O)(=O)Nc1cccc(NC(=O)c2ccon2)c1,O=C(Nc1ccccc1)c1ccon1,2.077,101.3,0.880149812
COC(=O)c1c(C)[nH]c(C(=O)Nc2cc(NC(C)C)ncn2)c1C,O=C(Nc1ccncn1)c1ccc[nH]1,2.28074,109,0.725288803
Cc1ccccc1NS(=O)(=O)c1ccc(-c2ccc(=O)[nH]n2)cc1C,O=c1ccc(-c2ccc(S(=O)(=O)Nc3ccccc3)cc2)n[nH]1,2.85454,91.92,0.752621215
COc1ccc(-c2nnc(SCC(=O)NC3CCCCC3)o2)cn1,O=C(CSc1nnc(-c2cccnc2)o1)NC1CCCCC1,2.6812,90.14,0.802627624
COc1ccc(NC(=O)CSc2nc(C)ccc2C(N)=O)cc1C,O=C(CSc1ccccn1)Nc1ccccc1,2.53674,94.31,0.784709142
COc1ccc(NC(=O)c2nnn(-c3ccccc3C)c2N)cc1,O=C(Nc1ccccc1)c1cn(-c2ccccc2)nn1,2.41882,95.06,0.768599077
NC(=O)c1sc(NC(=O)Nc2ccccc2)nc1C1CC1,O=C(Nc1ccccc1)Nc1nc(C2CC2)cs1,2.7634,97.11,0.809672697
NC(=O)CCCN(C(=O)c1cnc2[nH]ncc2c1)C1CCCCC1,O=C(NC1CCCCC1)c1cnc2[nH]ncc2c1,1.9983,104.97,0.845194962
N#CC(CCc1ccccc1)CC(=O)Nc1ccc(C(N)=O)cc1,O=C(CCCCc1ccccc1)Nc1ccccc1,2.88668,95.98,0.820338841
CCCCNC(=O)Nc1ccc(C#N)cc1NC(=O)N(C)C,c1ccccc1,2.57338,97.26,0.729137687
CCOC(=O)Nc1cccc(NC(=O)OCC)c1C#N,c1ccccc1,2.69508,100.45,0.880723689
CC(C)n1[nH]c(=O)c2c1C(c1noc(C(=O)NC3CCCC3)n1)CCC2,O=C(NC1CCCC1)c1nc(C2CCCc3c2[nH][nH]c3=O)no1,2.2809,105.81,0.871014553
Cc1cc(NC(=O)COC(=O)c2cc(C(C)C)c(C)o2)[nH]n1,O=C(COC(=O)c1ccco1)Nc1ccn[nH]1,2.53844,97.22,0.827274386
Cc1nnc(NC(=O)c2onc(-c3cccs3)c2N)s1,O=C(Nc1nncs1)c1cc(-c2cccs2)no1,2.39752,106.93,0.769070776
Cc1nonc1NC(=O)Nc1cc(Br)ccc1O,O=C(Nc1ccccc1)Nc1cnon1,2.49012,100.28,0.739609359
COC(=O)c1oc(CNC(=O)Nc2ccc(OC)c(C)c2)nc1C,O=C(NCc1ncco1)Nc1ccccc1,2.40834,102.69,0.814625595
CC(C)c1nnc(NC(=O)Nc2cn[nH]c2)s1,O=C(Nc1cn[nH]c1)Nc1nncs1,2.0286,95.59,0.778353781
Cc1ccc(C(=O)Nc2nnc(-c3ccoc3C)o2)o1,O=C(Nc1nnc(-c2ccoc2)o1)c1ccco1,2.79174,94.3,0.788017698
CC(C)NC(=O)c1ccc(NC(=O)c2cnc(C3CC3)nc2)o1,O=C(Nc1ccco1)c1cnc(C2CC2)nc1,2.3375,97.12,0.882539389
Cc1n[nH]c(C)c1Nc1ncnc(NC2CCCC2)c1N,c1nc(Nc2cn[nH]c2)cc(NC2CCCC2)n1,2.49684,104.54,0.6884073
Cc1noc(C)c1C(=O)Nc1nc2ccccc2cc1N,O=C(Nc1ccc2ccccc2n1)c1cnoc1,2.67414,94.04,0.753212402
NC(=O)c1cccc(NC(=O)CSc2ccc(Cl)cc2N)c1,O=C(CSc1ccccc1)Nc1ccccc1,2.7519,98.21,0.577640646
CCOC(=O)c1ccc(NC(=O)Nc2cnoc2C)cc1,O=C(Nc1ccccc1)Nc1cnoc1,2.80372,93.46,0.844017284
Cc1ccc(-c2nnc(NC(=O)NCCC#N)s2)o1,c1coc(-c2nncs2)c1,2.1417,103.84,0.83306014
Cc1ccc(S(=O)(=O)Nc2cc(C(N)=O)sc2C)cc1C,O=S(=O)(Nc1ccsc1)c1ccccc1,2.57306,89.26,0.905515441
NC(=O)c1cccc(NC(=O)c2ccc(NC3CCCC3)nc2)c1,O=C(Nc1ccccc1)c1ccc(NC2CCCC2)nc1,2.7873,97.11,0.787528109
CCc1onc(C)c1NC(=O)CNc1ccc(C(=O)NC)c(Cl)c1,O=C(CNc1ccccc1)Nc1cnoc1,2.60902,96.26,0.743787693
O=C(CCCC(=O)c1ccco1)Nc1nnc(C2CC2)o1,O=C(CCCC(=O)c1ccco1)Nc1nnc(C2CC2)o1,2.5317,98.23,0.786304488
Cc1nc(-c2ccc(NC(=O)c3snnc3C)cc2)no1,O=C(Nc1ccc(-c2ncon2)cc1)c1cnns1,2.45724,93.8,0.798272263
CC(=O)Nc1ccc(F)c(C(=O)Nc2sccc2C(N)=O)c1,O=C(Nc1cccs1)c1ccccc1,2.1968,101.29,0.804235363
Cc1n[nH]c(C)c1C(C)C(=O)Nc1ccc(Cl)cc1C(N)=O,O=C(Cc1cn[nH]c1)Nc1ccccc1,2.52104,100.87,0.806361283
CC(=O)c1ccccc1NC(=O)CSc1ncc(C#N)cn1,O=C(CSc1ncccn1)Nc1ccccc1,2.28168,95.74,0.51674243
CC(C)c1cc(NC(=O)CSc2nnc(N)n2C2CC2)ccn1,O=C(CSc1nncn1C1CC1)Nc1ccncc1,2.4444,98.72,0.788397845
Cc1n[nH]c(C2CC2)c1CNC(=O)Nc1c(C)noc1C,O=C(NCc1cn[nH]c1C1CC1)Nc1cnoc1,2.52206,95.84,0.805461016
Cc1cc(NC(=O)CCCC(N)=O)ccc1OCc1cccnc1,c1ccc(OCc2cccnc2)cc1,2.56312,94.31,0.778828676
Cc1cc(C(=O)Nc2cccc(C(=O)Nc3ccncc3)c2)on1,O=C(Nc1ccncc1)c1cccc(NC(=O)c2ccno2)c1,2.88262,97.12,0.769525322
CNC(=O)Nc1ccc(NC(=O)c2c(C)noc2C)c(F)c1,O=C(Nc1ccccc1)c1cnoc1,2.43414,96.26,0.811109537
CC(CNC(=O)Nc1ccc(C(N)=O)cc1)c1ccc(Cl)cn1,O=C(NCCc1ccccn1)Nc1ccccc1,2.7591,97.11,0.784882111
COC(=O)Nc1sc(C(=O)NCC(C)C)c(C)c1C(=O)OC,c1ccsc1,2.40722,93.73,0.809595386
CCOC(=O)c1csc(NC(=O)Nc2ccon2)c1,O=C(Nc1ccon1)Nc1cccs1,2.5568,93.46,0.839892548
COC(=O)c1sccc1NC(=O)Nc1ccncc1CO,O=C(Nc1ccncc1)Nc1ccsc1,2.066,100.55,0.750685419
COc1ccccc1NC(=O)Nc1nnc(C(C)=O)s1,O=C(Nc1ccccc1)Nc1nncs1,2.3933,93.21,0.843894845
Cc1noc(C2CCCC2NC(=O)Nc2cccnc2)n1,O=C(Nc1cccnc1)NC1CCCC1c1ncno1,2.23082,92.94,0.902586334
CCOC(=O)c1csc(NC(=O)c2ccc(NC(C)=O)cc2)n1,O=C(Nc1nccs1)c1ccccc1,2.5305,97.39,0.819536525
Cc1cc2oc(=O)[nH]c2cc1Oc1ncccc1C#N,O=c1[nH]c2cc(Oc3ccccn3)ccc2o1,2.4885,91.91,0.76960046
CCCNC(=O)Nc1nnc(-c2ccccc2Cl)o1,c1ccc(-c2nnco2)cc1,2.9215,80.05,0.902220519
Cc1cc(CS(=O)(=O)Nc2ccc(Cl)c3nonc23)co1,O=S(=O)(Cc1ccoc1)Nc1cccc2nonc12,2.71952,98.23,0.790703621
CC(OC(=O)C1CCCC1)C(=O)Nc1cc(C2CC2)no1,O=C(COC(=O)C1CCCC1)Nc1cc(C2CC2)no1,2.6124,81.43,0.843555747
CC(=O)Nc1ncnc(Oc2ccc3nc(C)sc3c2)n1,c1ncnc(Oc2ccc3ncsc3c2)n1,2.54042,89.89,0.799203474
COc1cc(C)c(-c2nonc2-c2ccncc2N)cc1OC,c1ccc(-c2nonc2-c2ccncc2)cc1,2.70642,96.29,0.790707765
O=C(NCc1ccco1)c1ccc(C(=O)Nc2nnc(C3CC3)s2)o1,O=C(NCc1ccco1)c1ccc(C(=O)Nc2nnc(C3CC3)s2)o1,2.7838,110.26,0.700929614
COC(=O)c1cccc(NC(=O)CSc2ccccc2C#N)n1,O=C(CSc1ccccc1)Nc1ccccn1,2.47068,92.08,0.669766208
CC(=O)Nc1ccc(CNC(=O)Nc2cc(C)on2)cc1,O=C(NCc1ccccc1)Nc1ccon1,2.26312,96.26,0.803627059
Cc1noc(C(C)NC(=O)Nc2ccccc2SCC#N)n1,O=C(NCc1ncno1)Nc1ccccc1,2.8764,103.84,0.821720027
Cc1noc(C)c1CCC(=O)Nc1ccc(C(=O)NC2CC2)cc1O,O=C(CCc1cnoc1)Nc1ccc(C(=O)NC2CC2)cc1,2.46054,104.46,0.698975112
Cc1ccc(NC(=O)COC(=O)c2ccc(C(N)=O)cc2)cc1Cl,O=C(COC(=O)c1ccccc1)Nc1ccccc1,2.54282,98.49,0.812566022
COc1ccccc1Oc1ccc(NC(=O)NC(C)C#N)cn1,c1ccc(Oc2ccccn2)cc1,2.91608,96.27,0.884546518
Nc1ncnc(Nc2ncc(Cl)cc2Cl)c1N,c1ccc(Nc2ccncn2)nc1,2.0864,102.74,0.772288897
CCc1onc(C)c1NC(=O)NC1CCCc2c1cnn2CC,O=C(Nc1cnoc1)NC1CCCc2[nH]ncc21,2.96092,84.98,0.907605673
Cc1noc(C)c1CCC(=O)Nc1ccc2onnc2c1,O=C(CCc1cnoc1)Nc1ccc2onnc2c1,2.39894,94.05,0.791023048
COc1ccc(C(=O)CCC(=O)Nc2nonc2C)cc1Cl,O=C(CCC(=O)c1ccccc1)Nc1cnon1,2.64162,94.32,0.821129408
COc1ccc(NC(=O)c2cc(C#N)c[nH]2)c(C)c1O,O=C(Nc1ccccc1)c1ccc[nH]1,2.1613,98.14,0.79623378
Cc1noc(NC(=O)c2ccc(Oc3ccncc3)nc2)n1,O=C(Nc1ncno1)c1ccc(Oc2ccncc2)nc1,2.21262,103.03,0.786919323
COc1cc(C)c(NC(=O)Nc2ccccc2CC(N)=O)c(C)c1,O=C(Nc1ccccc1)Nc1ccccc1,2.98384,93.45,0.787820469
NC(=O)Nc1ccccc1NC(=O)Cc1ccc2c(c1)OCCCO2,O=C(Cc1ccc2c(c1)OCCCO2)Nc1ccccc1,2.5197,102.68,0.794841657
N#Cc1c(Cl)cccc1NC(=O)Nc1nncs1,O=C(Nc1ccccc1)Nc1nncs1,2.70718,90.7,0.884063609
Cc1ccc(-c2noc(CCC(=O)NC3CCC(O)CC3)n2)c(C)n1,O=C(CCc1nc(-c2cccnc2)no1)NC1CCCCC1,2.10074,101.14,0.861225855
COc1ccccc1NC(=O)c1ccc(NC(N)=O)cc1,O=C(Nc1ccccc1)c1ccccc1,2.4381,93.45,0.804976172
COC(=O)Nc1nonc1Nc1ccccc1Cl,c1ccc(Nc2cnon2)cc1,2.6449,89.28,0.889380819
N#Cc1cccc(NC(=O)CC(NC(=O)c2ccco2)C2CC2)c1,O=C(CC(NC(=O)c1ccco1)C1CC1)Nc1ccccc1,2.68848,95.13,0.854111062
COc1ccc(Cl)cc1NC(=O)c1ccc(NC(N)=O)cc1,O=C(Nc1ccccc1)c1ccccc1,3.0915,93.45,0.807955482
NS(=O)(=O)c1cccc(NCc2ncc(C3CCCC3)o2)c1,c1ccc(NCc2ncc(C3CCCC3)o2)cc1,2.5917,98.22,0.881699826
NC(=O)c1nsc(C(=O)Nc2ccccc2Cl)c1Cl,O=C(Nc1ccccc1)c1ccns1,2.8011,85.08,0.912822506
CC(=O)Nc1ccc(NC(=O)Nc2cc(C)on2)cc1,O=C(Nc1ccccc1)Nc1ccon1,2.58542,96.26,0.801012951
COc1ccc(C(N)=O)cc1NC(=O)c1cc(Cl)ccc1O,O=C(Nc1ccccc1)c1ccccc1,2.4054,101.65,0.804631335
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(N)cc2Cl)cc1,O=S(=O)(Nc1ccccc1)c1ccccc1,2.6814,101.29,0.74516024
COc1ccc(NC(=O)NCc2noc(C3CC3)n2)c(OC)c1,O=C(NCc1noc(C2CC2)n1)Nc1ccccc1,2.2859,98.51,0.847619494
Nc1nonc1-c1nocc1Nc1ccccc1Cl,c1ccc(Nc2conc2-c2cnon2)cc1,2.7038,103,0.758293898
NC(=O)c1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)cc1,O=C(Nc1ccccc1)C1CCCN1C(=O)Oc1ccccc1,2.3874,101.73,0.880862502
Cc1cc(C)n2nc(C(=O)Nc3sccc3C#N)nc2n1,O=C(Nc1cccs1)c1nc2ncccn2n1,1.92662,95.97,0.779437334
CCCc1nc2cc(NC(=O)c3cccc(C)n3)cnc2o1,O=C(Nc1cnc2ocnc2c1)c1ccccn1,3.13102,80.91,0.799589316
Cc1cccc(NC(=O)CSc2nc(N)nc(C)c2C#N)c1,O=C(CSc1ccncn1)Nc1ccccc1,2.27812,104.69,0.662499201
CCOC(=O)c1ccccc1NC(=O)c1ccc(C#N)cc1O,O=C(Nc1ccccc1)c1ccccc1,2.69288,99.42,0.845757887
COc1ccccc1C(=O)Nc1nnc(-c2ccco2)o1,O=C(Nc1nnc(-c2ccco2)o1)c1ccccc1,2.5905,90.39,0.791915052
CCC(C)CNC(=O)CCc1nnc(NC(=O)c2ccco2)s1,O=C(Nc1nncs1)c1ccco1,2.4783,97.12,0.771654961
N#Cc1ccc(Oc2ccccc2)c(-n2nnnc2C#N)c1,c1ccc(Oc2ccccc2-n2cnnn2)cc1,2.19796,100.41,0.731898641
N#Cc1ccccc1NC(=O)Nc1cc(N)ccn1,O=C(Nc1ccccc1)Nc1ccccn1,2.17948,103.83,0.762446479
Cc1cc(NC(=O)CSc2nc(C(=O)NC3CCCC3)cs2)no1,O=C(CSc1nc(C(=O)NC2CCCC2)cs1)Nc1ccon1,2.84272,97.12,0.763171585
CCC(C)C(NC(N)=O)C(=O)Nc1ccc(C)c2c1C(=O)CC2,O=C1CCc2ccccc21,2.14542,101.29,0.775135598
O=C(Nc1ccc2oc(=O)[nH]c2c1)c1ccnn1C1CCCC1,O=C(Nc1ccc2oc(=O)[nH]c2c1)c1ccnn1C1CCCC1,2.685,92.92,0.777308282
CC(NC(=O)Nc1ccc(C#N)cc1)c1nnc2ccc(Cl)cn12,O=C(NCc1nnc2ccccn12)Nc1ccccc1,3.13708,95.11,0.765260437
COc1ccc(C(=O)Nc2ccc(NC(C)=O)cc2)cc1N,O=C(Nc1ccccc1)c1ccccc1,2.4881,93.45,0.756037601
CCc1nnc(NC(=O)CCCc2nc(C(C)CC)no2)s1,O=C(CCCc1ncno1)Nc1nncs1,2.9584,93.8,0.802381636
CCOC(=O)c1ccc(NC(=O)NCc2noc(CC)n2)cc1,O=C(NCc1ncon1)Nc1ccccc1,2.1304,106.35,0.790241796
N#Cc1ccsc1NC(=O)Nc1ccccc1N,O=C(Nc1ccccc1)Nc1cccs1,2.84598,90.94,0.723169554
CCOc1ccc(NC(=O)COCc2noc(C)c2C#N)cc1,O=C(COCc1ccon1)Nc1ccccc1,2.4087,97.38,0.842314015
COc1ccc(C#N)cc1NC(=O)NCCCc1cnoc1C,O=C(NCCCc1cnoc1)Nc1ccccc1,2.6176,100.18,0.798257904
COc1ccc(NC(=O)Nc2nc[nH]n2)cc1Cl,O=C(Nc1ccccc1)Nc1nc[nH]n1,2.1107,91.93,0.79407961
CC(=O)Nc1ccc(NC(=O)Nc2cc(C)on2)cc1,O=C(Nc1ccccc1)Nc1ccon1,2.58542,96.26,0.801012951
COc1ccc(Cl)cc1C(=O)Nc1ccc(C(N)=O)cc1O,O=C(Nc1ccccc1)c1ccccc1,2.4054,101.65,0.752700718
COC(=O)c1ccccc1NC(=O)C(C)Oc1cccc(C#N)c1,O=C(COc1ccccc1)Nc1ccccc1,2.75088,88.42,0.854359478
CC(=O)Nc1ccccc1NC(=O)Nc1cc(C)on1,O=C(Nc1ccccc1)Nc1ccon1,2.58542,96.26,0.801012951
CCOc1ccccc1C(CC#N)NC(=O)Nc1nncs1,O=C(NCc1ccccc1)Nc1nncs1,2.71328,99.93,0.852929839
NC(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)cn2)c(Cl)c1,O=S(=O)(Nc1ccccc1)c1ccccn1,2.2881,102.15,0.886545367
CCN(CCO)C(=O)Nc1ccc(NC(=O)c2ccoc2)cc1C,O=C(Nc1ccccc1)c1ccoc1,2.68642,94.81,0.758246766
Cc1cc(C(=O)Nc2cc(NC(=O)CC#N)ccc2F)no1,O=C(Nc1ccccc1)c1ccon1,2.2266,108.02,0.899885591
Cc1ccccc1OCc1noc(N)c1C(C)CC#N,c1ccc(OCc2ccon2)cc1,3.1614,85.07,0.902328072
N#Cc1ccccc1Oc1ccc(C(=O)n2nccc2N)cc1,O=C(c1ccc(Oc2ccccc2)cc1)n1cccn1,2.81778,93.93,0.802585059
Cc1ocnc1C(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,O=C(Nc1nccs1)c1ccc(NC(=O)c2cocn2)cc1,2.94412,97.12,0.767213991
Cc1cccc(-c2noc(Cc3ccc(S(N)(=O)=O)cc3)n2)c1,c1ccc(Cc2nc(-c3ccccc3)no2)cc1,2.28322,99.08,0.791404388
Cc1cc(-c2nc(CNS(=O)(=O)c3cccs3)oc2C)no1,O=S(=O)(NCc1nc(-c2ccon2)co1)c1cccs1,2.48644,98.23,0.766624666
CCOC(=O)c1ccc(NC(=O)N2CCCC(CC(N)=O)C2)cc1,O=C(Nc1ccccc1)N1CCCCC1,1.9826,101.73,0.804385569
CS(=O)(=O)c1ccc(NC(=O)c2csc(-c3ccoc3)n2)cn1,O=C(Nc1cccnc1)c1csc(-c2ccoc2)n1,2.4539,102.16,0.776033942
CCCSc1nnc(-c2sc(C#N)cc2N)o1,c1csc(-c2nnco2)c1,2.75408,88.73,0.855807296
COc1cccc(NC(=O)CSc2nnc(C#N)n2C2CC2)c1,O=C(CSc1nncn1C1CC1)Nc1ccccc1,2.22408,92.83,0.816948765
CCOC(=O)c1cnn(-c2ccccc2NC(=O)NC(C)C)c1C,c1ccc(-n2cccn2)cc1,2.88732,85.25,0.82557046
COc1ccccc1NC(=O)CSc1nnc(C)c(C)c1C#N,O=C(CSc1cccnn1)Nc1ccccc1,2.70452,87.9,0.849099456
Cc1ccccc1-c1ncc(N)c(N)c1Br,c1ccc(-c2ccccn2)cc1,2.98392,64.93,0.84236608
COCc1noc(C(=O)Nc2ccc(NC(C)=O)cc2)c1Cl,O=C(Nc1ccccc1)c1ccno1,2.6851,93.46,0.881958896
COc1ccc(NC(=O)c2ccc(CNC(N)=O)cc2)c(C)c1OC,O=C(Nc1ccccc1)c1ccccc1,2.43282,102.68,0.74930944
COc1ccc(NC(=O)COc2ccc(Cl)cc2C(N)=O)cc1OC,O=C(COc1ccccc1)Nc1ccccc1,2.4736,99.88,0.785720479
Cc1nc(CNC(=O)c2ccc(NC(=O)C3CCCC3)cc2)no1,O=C(NCc1ncon1)c1ccc(NC(=O)C2CCCC2)cc1,2.43672,97.12,0.878376227
COc1cc(NC(=O)c2ccc(NC(C)=O)nc2)ccc1O,O=C(Nc1ccccc1)c1cccnc1,2.0065,100.55,0.749919237
Cc1noc(C)c1C(C)NC(=O)c1csc(-c2ncccn2)n1,O=C(NCc1cnoc1)c1csc(-c2ncccn2)n1,2.69594,93.8,0.790688264
CC(C)OCC(=O)Nc1ccc(NC(=O)c2ccno2)cc1,O=C(Nc1ccccc1)c1ccno1,2.2904,93.46,0.853641987
CCNC(=O)COC(=O)c1csc(Nc2ccc(CC#N)cc2)n1,c1ccc(Nc2nccs2)cc1,2.24568,104.11,0.746620347
CC(C)C(NC(=O)c1cccnc1)c1nc(-c2cccnc2)no1,O=C(NCc1nc(-c2cccnc2)no1)c1cccnc1,2.6537,93.8,0.775523588
Cc1noc(C)c1S(=O)(=O)Oc1ccc(NC(=O)C(C)C)cc1,O=S(=O)(Oc1ccccc1)c1cnoc1,2.65364,98.5,0.841595465
Cc1noc(C)c1CC(=O)Nc1nn(-c2ccccc2Cl)c(=O)o1,O=C(Cc1cnoc1)Nc1nn(-c2ccccc2)c(=O)o1,2.26494,103.16,0.775297006
N#CCCCCOc1ccc(Br)cc1NC(N)=O,c1ccccc1,3.01238,88.14,0.791387146
O=C(Nc1scnc1C(=O)Nc1ccc2c(c1)OCO2)NC1CC1,O=C(Nc1scnc1C(=O)Nc1ccc2c(c1)OCO2)NC1CC1,2.408,101.58,0.78900229
Cc1n[nH]c(C)c1CCC(=O)Nc1ccc(Br)cc1C(N)=O,O=C(CCc1cn[nH]c1)Nc1ccccc1,2.45924,100.87,0.7586945
CCCNC(=O)c1ccc(NC(=O)c2ccccc2S(C)(=O)=O)cc1,O=C(Nc1ccccc1)c1ccccc1,2.4822,92.34,0.827666288
Cc1cc(NC(=O)NC2CCCC2)nn1-c1nc(C2CC2)no1,O=C(Nc1ccn(-c2nc(C3CC3)no2)n1)NC1CCCC1,2.50522,97.87,0.902817773
COC(=O)c1c(C)[nH]c(C(=O)OC(C)C(=O)Nc2ccccc2)c1C,O=C(COC(=O)c1ccc[nH]1)Nc1ccccc1,2.60214,97.49,0.812676688
CC(C)(C)c1noc(CCCC(=O)Nc2ccc(N)cc2)n1,O=C(CCCc1ncno1)Nc1ccccc1,2.9107,94.04,0.828122665
CCOC(=O)Nc1ccc(NC(=O)NCc2ccnn2C)cc1C,O=C(NCc1ccn[nH]1)Nc1ccccc1,2.61862,97.28,0.784287118
Cc1cc(C(=O)NC(C)c2ccc(S(N)(=O)=O)cc2)c(C)o1,O=C(NCc1ccccc1)c1ccoc1,2.03484,102.4,0.898680669
COC(=O)c1sc(Nc2ncc(N)cc2Cl)cc1N,c1ccc(Nc2cccs2)nc1,2.4911,103.26,0.752215952
CS(=O)(=O)c1ccc(NC(=O)NCc2ccc(C#N)cc2)cc1F,O=C(NCc1ccccc1)Nc1ccccc1,2.42258,99.06,0.88704807
CCc1nnc(NC(=O)Nc2ccc(C#N)cc2)s1,O=C(Nc1ccccc1)Nc1nncs1,2.61618,90.7,0.898880581
Cc1noc(COc2ccc(NC(=O)c3ccco3)cc2C)n1,O=C(Nc1ccc(OCc2ncno2)cc1)c1ccco1,3.11074,90.39,0.77801186
Cc1nc(-c2ccc(NC(=O)NCc3cccnc3)cc2)no1,O=C(NCc1cccnc1)Nc1ccc(-c2ncon2)cc1,2.76172,92.94,0.772694265
COc1ccc(CNC(=O)Nc2cc(C(N)=O)ccc2Cl)cc1,O=C(NCc1ccccc1)Nc1ccccc1,2.7692,93.45,0.784970175
CCC(NC(=O)Nc1ccccc1OC)c1nc(C2CC2)n[nH]1,O=C(NCc1nc(C2CC2)n[nH]1)Nc1ccccc1,2.9635,91.93,0.763907992
CC(=O)Nc1ccc(NC(=O)CSc2nc(C)cc(C)n2)nc1C,O=C(CSc1ncccn1)Nc1ccccn1,2.48606,96.87,0.638202574
Nc1cc(Br)ccc1Nc1nonc1N,c1ccc(Nc2cnon2)cc1,1.7401,102.99,0.71798973
COCC(=O)Nc1ccccc1NC(=O)c1ccccc1OCC#N,O=C(Nc1ccccc1)c1ccccc1,2.42618,100.45,0.806707124
CCCNC(=O)c1ccc(Oc2ccc(C#N)cc2N)nc1,c1ccc(Oc2ccccn2)cc1,2.46758,101.03,0.825264372
O=C(NCc1ccccc1OC(F)F)Nc1ncnc2oncc12,O=C(NCc1ccccc1)Nc1ncnc2oncc12,2.5409,102.17,0.742725547
NC(=O)c1ccc(NC(=O)c2cc(Cl)cc(Cl)c2O)nc1,O=C(Nc1ccccn1)c1ccccc1,2.4452,105.31,0.805338308
COc1ccc(-c2noc(C(=O)Nc3ccncc3)n2)cc1OC,O=C(Nc1ccncc1)c1nc(-c2ccccc2)no1,2.4011,99.37,0.768151707
Cc1ccc(NC(=O)c2ccc(C)nc2NC(=O)CC(C)C)nn1,O=C(Nc1cccnn1)c1cccnc1,2.72534,96.87,0.879833934
CCCOc1cc(NC(=O)c2cc(N)on2)ccc1OC,O=C(Nc1ccccc1)c1ccon1,2.3065,99.61,0.846776326
CCNC(=O)c1ccc(C)c(NC(=O)Nc2cnoc2C)c1,O=C(Nc1ccccc1)Nc1cnoc1,2.68514,96.26,0.808640233
Cc1ccc(NC(=O)c2onc(C)c2N)cc1Br,O=C(Nc1ccccc1)c1ccno1,2.88844,81.15,0.893413935
CC(=O)Nc1cccc(NC(=O)CNC(=O)OC(C)(C)C)c1C,c1ccccc1,2.41662,96.53,0.793160101
Cc1cc(NC(=O)c2ccc(C#N)cc2)ccc1NC(N)=O,O=C(Nc1ccccc1)c1ccccc1,2.6096,108.01,0.809127075
CCOc1ccc(NC(=O)CSc2noc(N)n2)cc1Cl,O=C(CSc1ncon1)Nc1ccccc1,2.4347,103.27,0.784672486
CC(C)c1noc(C(C)NC(=O)c2cnc3ccccc3n2)n1,O=C(NCc1ncno1)c1cnc2ccccc2n1,2.6272,93.8,0.795703169
N#CCc1cccc(NC(=O)c2ccc(CNC(N)=O)cc2)c1,O=C(Nc1ccccc1)c1ccccc1,2.17328,108.01,0.787263941
COc1ccccc1NC(=O)NCCc1nnc(C2CCCC2)n1N,O=C(NCCc1nnc(C2CCCC2)[nH]1)Nc1ccccc1,2.0223,107.09,0.695076915
N#Cc1ccccc1OCc1noc(N)c1C#N,c1ccc(OCc2ccon2)cc1,1.57916,108.86,0.871665446
CCOC(=O)C(C)NC(=O)c1ccccc1NC(=O)c1ccc(C)o1,O=C(Nc1ccccc1)c1ccco1,2.52172,97.64,0.784865191
CC(=O)Nc1ccc(NC(=O)c2ccccc2N)nc1C,O=C(Nc1ccccn1)c1ccccc1,2.18292,97.11,0.752424851
NC(=O)c1cnc(NC(=O)c2ccc(N3CCCCC3)nc2)c(Cl)c1,O=C(Nc1ccccn1)c1ccc(N2CCCCC2)nc1,2.4715,101.21,0.872740888
Cc1cc(Cl)ccc1NC(=O)CSc1nc(N)cc(O)n1,O=C(CSc1ncccn1)Nc1ccccc1,2.45702,101.13,0.589638949
N#CCSc1nsc(NC(=O)c2ccccc2)c1N,O=C(Nc1ccns1)c1ccccc1,2.59328,91.8,0.844349611
CCCc1nnc(NC(=O)CSc2ccc(NC(C)=O)nc2)s1,O=C(CSc1cccnc1)Nc1nncs1,2.5748,96.87,0.744293696
CCCCc1nnc(NC(=O)NC(COC)c2ncco2)s1,O=C(NCc1ncco1)Nc1nncs1,2.3779,102.17,0.772293091
COC(=O)c1ccc(OCC(=O)Nc2ccc(N)cc2Cl)o1,O=C(COc1ccco1)Nc1ccccc1,2.3193,103.79,0.645827275
COC(=O)NCC(=O)Nc1ccc(NC(=O)c2ccc(C)s2)cc1,O=C(Nc1ccccc1)c1cccs1,2.60332,96.53,0.774408915
Cc1cc(SCC(N)=O)ccc1NC(=O)c1occc1C,O=C(Nc1ccccc1)c1ccco1,2.72614,85.33,0.83168286
NC(=O)CSc1nnc(NC(=O)c2ccc(Cl)cc2Cl)s1,O=C(Nc1nncs1)c1ccccc1,2.6746,97.97,0.628729951
